movie_title,person_name,production_budget,domestic_gross,roi_domestic,worldwide_gross,roi_worldwide,movie_id
The Bourne Ultimatum,Scott Glenn,130000000.0,227471070.0,1.7497774615384616,444043396.0,3.415718430769231,2503
The Bourne Ultimatum,Paddy Considine,130000000.0,227471070.0,1.7497774615384616,444043396.0,3.415718430769231,2503
Clash of the Titans,Sam Worthington,125000000.0,163214888.0,1.305719104,493214888.0,3.945719104,18823
Clash of the Titans,Gemma Arterton,125000000.0,163214888.0,1.305719104,493214888.0,3.945719104,18823
Clash of the Titans,Mads Mikkelsen,125000000.0,163214888.0,1.305719104,493214888.0,3.945719104,18823
Clash of the Titans,Alexa Davalos,125000000.0,163214888.0,1.305719104,493214888.0,3.945719104,18823
Clash of the Titans,Jason Flemyng,125000000.0,163214888.0,1.305719104,493214888.0,3.945719104,18823
Robin Hood,Russell Crowe,210000000.0,105487148.0,0.5023197523809524,322459006.0,1.5355190761904762,20662
Robin Hood,Cate Blanchett,210000000.0,105487148.0,0.5023197523809524,322459006.0,1.5355190761904762,20662
Robin Hood,Max von Sydow,210000000.0,105487148.0,0.5023197523809524,322459006.0,1.5355190761904762,20662
Robin Hood,William Hurt,210000000.0,105487148.0,0.5023197523809524,322459006.0,1.5355190761904762,20662
Robin Hood,Mark Strong,210000000.0,105487148.0,0.5023197523809524,322459006.0,1.5355190761904762,20662
Nanny McPhee and the Big Bang,Emma Thompson,35000000.0,29197642.0,0.8342183428571428,97799865.0,2.794281857142857,35019
Nanny McPhee and the Big Bang,Asa Butterfield,35000000.0,29197642.0,0.8342183428571428,97799865.0,2.794281857142857,35019
Nanny McPhee and the Big Bang,Ralph Fiennes,35000000.0,29197642.0,0.8342183428571428,97799865.0,2.794281857142857,35019
Nanny McPhee and the Big Bang,Maggie Gyllenhaal,35000000.0,29197642.0,0.8342183428571428,97799865.0,2.794281857142857,35019
Nanny McPhee and the Big Bang,Maggie Smith,35000000.0,29197642.0,0.8342183428571428,97799865.0,2.794281857142857,35019
Shrek Forever After,Mike Myers,165000000.0,238736787.0,1.4468896181818185,756244673.0,4.583301048484849,10192
Shrek Forever After,Eddie Murphy,165000000.0,238736787.0,1.4468896181818185,756244673.0,4.583301048484849,10192
Shrek Forever After,Cameron Diaz,165000000.0,238736787.0,1.4468896181818185,756244673.0,4.583301048484849,10192
Shrek Forever After,Antonio Banderas,165000000.0,238736787.0,1.4468896181818185,756244673.0,4.583301048484849,10192
Shrek Forever After,Walt Dohrn,165000000.0,238736787.0,1.4468896181818185,756244673.0,4.583301048484849,10192
Easy A,Emma Stone,8000000.0,58401464.0,7.300183,76200721.0,9.525090125,37735
Easy A,Penn Badgley,8000000.0,58401464.0,7.300183,76200721.0,9.525090125,37735
Easy A,Amanda Bynes,8000000.0,58401464.0,7.300183,76200721.0,9.525090125,37735
Easy A,Dan Byrd,8000000.0,58401464.0,7.300183,76200721.0,9.525090125,37735
Easy A,Thomas Haden Church,8000000.0,58401464.0,7.300183,76200721.0,9.525090125,37735
The Sorcerer's Apprentice,Jay Baruchel,160000000.0,63150991.0,0.39469369375,217986320.0,1.3624145,27022
The Sorcerer's Apprentice,Nicolas Cage,160000000.0,63150991.0,0.39469369375,217986320.0,1.3624145,27022
The Sorcerer's Apprentice,Alfred Molina,160000000.0,63150991.0,0.39469369375,217986320.0,1.3624145,27022
The Sorcerer's Apprentice,Teresa Palmer,160000000.0,63150991.0,0.39469369375,217986320.0,1.3624145,27022
The Sorcerer's Apprentice,Toby Kebbell,160000000.0,63150991.0,0.39469369375,217986320.0,1.3624145,27022
Grown Ups,Adam Sandler,75000000.0,162001186.0,2.160015813333333,272223430.0,3.629645733333333,38365
Grown Ups,Kevin James,75000000.0,162001186.0,2.160015813333333,272223430.0,3.629645733333333,38365
Grown Ups,Chris Rock,75000000.0,162001186.0,2.160015813333333,272223430.0,3.629645733333333,38365
Grown Ups,David Spade,75000000.0,162001186.0,2.160015813333333,272223430.0,3.629645733333333,38365
Grown Ups,Rob Schneider,75000000.0,162001186.0,2.160015813333333,272223430.0,3.629645733333333,38365
Faster,Dwayne Johnson,24000000.0,23240020.0,0.9683341666666668,35792945.0,1.4913727083333332,41283
Faster,Billy Bob Thornton,24000000.0,23240020.0,0.9683341666666668,35792945.0,1.4913727083333332,41283
Faster,Oliver Jackson-Cohen,24000000.0,23240020.0,0.9683341666666668,35792945.0,1.4913727083333332,41283
Faster,Maggie Grace,24000000.0,23240020.0,0.9683341666666668,35792945.0,1.4913727083333332,41283
Faster,Carla Gugino,24000000.0,23240020.0,0.9683341666666668,35792945.0,1.4913727083333332,41283
The Wolfman,Benicio del Toro,150000000.0,62189884.0,0.4145992266666666,142634358.0,0.95089572,7978
The Wolfman,Anthony Hopkins,150000000.0,62189884.0,0.4145992266666666,142634358.0,0.95089572,7978
The Wolfman,Emily Blunt,150000000.0,62189884.0,0.4145992266666666,142634358.0,0.95089572,7978
The Wolfman,Hugo Weaving,150000000.0,62189884.0,0.4145992266666666,142634358.0,0.95089572,7978
The Wolfman,Geraldine Chaplin,150000000.0,62189884.0,0.4145992266666666,142634358.0,0.95089572,7978
Unstoppable,Denzel Washington,95000000.0,81562942.0,0.8585572842105264,165720921.0,1.744430747368421,44048
Unstoppable,Chris Pine,95000000.0,81562942.0,0.8585572842105264,165720921.0,1.744430747368421,44048
Unstoppable,Rosario Dawson,95000000.0,81562942.0,0.8585572842105264,165720921.0,1.744430747368421,44048
Unstoppable,Kevin Dunn,95000000.0,81562942.0,0.8585572842105264,165720921.0,1.744430747368421,44048
Unstoppable,Lew Temple,95000000.0,81562942.0,0.8585572842105264,165720921.0,1.744430747368421,44048
Black Swan,Natalie Portman,13000000.0,106954678.0,8.227282923076922,331266710.0,25.482054615384616,44214
Black Swan,Mila Kunis,13000000.0,106954678.0,8.227282923076922,331266710.0,25.482054615384616,44214
Black Swan,Vincent Cassel,13000000.0,106954678.0,8.227282923076922,331266710.0,25.482054615384616,44214
Black Swan,Barbara Hershey,13000000.0,106954678.0,8.227282923076922,331266710.0,25.482054615384616,44214
Black Swan,Winona Ryder,13000000.0,106954678.0,8.227282923076922,331266710.0,25.482054615384616,44214
Centurion,Michael Fassbender,15000000.0,123570.0,0.008238,7885048.0,0.5256698666666667,23759
Centurion,Olga Kurylenko,15000000.0,123570.0,0.008238,7885048.0,0.5256698666666667,23759
Centurion,David Morrissey,15000000.0,123570.0,0.008238,7885048.0,0.5256698666666667,23759
Centurion,Liam Cunningham,15000000.0,123570.0,0.008238,7885048.0,0.5256698666666667,23759
Centurion,Dominic West,15000000.0,123570.0,0.008238,7885048.0,0.5256698666666667,23759
The Other Guys,Will Ferrell,100000000.0,119219978.0,1.19219978,170936470.0,1.7093647,27581
The Other Guys,Mark Wahlberg,100000000.0,119219978.0,1.19219978,170936470.0,1.7093647,27581
The Other Guys,Eva Mendes,100000000.0,119219978.0,1.19219978,170936470.0,1.7093647,27581
The Other Guys,Michael Keaton,100000000.0,119219978.0,1.19219978,170936470.0,1.7093647,27581
The Other Guys,Steve Coogan,100000000.0,119219978.0,1.19219978,170936470.0,1.7093647,27581
The Town,Ben Affleck,37000000.0,92186262.0,2.4915205945945944,152566881.0,4.123429216216216,23168
The Town,Jeremy Renner,37000000.0,92186262.0,2.4915205945945944,152566881.0,4.123429216216216,23168
The Town,Rebecca Hall,37000000.0,92186262.0,2.4915205945945944,152566881.0,4.123429216216216,23168
The Town,Jon Hamm,37000000.0,92186262.0,2.4915205945945944,152566881.0,4.123429216216216,23168
The Town,Blake Lively,37000000.0,92186262.0,2.4915205945945944,152566881.0,4.123429216216216,23168
Jonah Hex,Josh Brolin,47000000.0,10547117.0,0.224406744680851,11022696.0,0.2345254468085106,20533
Jonah Hex,John Malkovich,47000000.0,10547117.0,0.224406744680851,11022696.0,0.2345254468085106,20533
Jonah Hex,Megan Fox,47000000.0,10547117.0,0.224406744680851,11022696.0,0.2345254468085106,20533
Jonah Hex,Michael Fassbender,47000000.0,10547117.0,0.224406744680851,11022696.0,0.2345254468085106,20533
Jonah Hex,Will Arnett,47000000.0,10547117.0,0.224406744680851,11022696.0,0.2345254468085106,20533
The Lovely Bones,Saoirse Ronan,95000000.0,44114232.0,0.4643603368421052,94894448.0,0.9988889263157896,7980
The Lovely Bones,Mark Wahlberg,95000000.0,44114232.0,0.4643603368421052,94894448.0,0.9988889263157896,7980
The Lovely Bones,Rachel Weisz,95000000.0,44114232.0,0.4643603368421052,94894448.0,0.9988889263157896,7980
The Lovely Bones,Susan Sarandon,95000000.0,44114232.0,0.4643603368421052,94894448.0,0.9988889263157896,7980
The Lovely Bones,Stanley Tucci,95000000.0,44114232.0,0.4643603368421052,94894448.0,0.9988889263157896,7980
True Grit,Jeff Bridges,35000000.0,171243005.0,4.892657285714286,252276928.0,7.207912228571429,44264
True Grit,Hailee Steinfeld,35000000.0,171243005.0,4.892657285714286,252276928.0,7.207912228571429,44264
True Grit,Matt Damon,35000000.0,171243005.0,4.892657285714286,252276928.0,7.207912228571429,44264
True Grit,Josh Brolin,35000000.0,171243005.0,4.892657285714286,252276928.0,7.207912228571429,44264
True Grit,Barry Pepper,35000000.0,171243005.0,4.892657285714286,252276928.0,7.207912228571429,44264
I Spit on Your Grave,Sarah Butler,1750000.0,93051.0,0.053172,1278471.0,0.7305548571428572,43947
I Spit on Your Grave,Jeff Branson,1750000.0,93051.0,0.053172,1278471.0,0.7305548571428572,43947
I Spit on Your Grave,Tracey Walter,1750000.0,93051.0,0.053172,1278471.0,0.7305548571428572,43947
I Spit on Your Grave,Andrew Howard,1750000.0,93051.0,0.053172,1278471.0,0.7305548571428572,43947
I Spit on Your Grave,Chad Lindberg,1750000.0,93051.0,0.053172,1278471.0,0.7305548571428572,43947
Kick-Ass,Aaron Taylor-Johnson,28000000.0,48071303.0,1.71683225,97531134.0,3.4832547857142857,23483
Kick-Ass,Chloë Grace Moretz,28000000.0,48071303.0,1.71683225,97531134.0,3.4832547857142857,23483
Kick-Ass,Nicolas Cage,28000000.0,48071303.0,1.71683225,97531134.0,3.4832547857142857,23483
